subject,price,listId,lastBumpAgeSecs,oldPrice,professionalAd,isFeatured,videoCount,isChatEnabled,url,thumbnail,date,imageCount,location,category,searchCategoryLevelZero,searchCategoryLevelOne,accountActivityStatus,position,olxPay,olxDelivery,vehicleReport,vehicleTags,vehiclePills,tags,priorityAdImage
"Apartamento com 2 dormitórios para alugar, 72 m² por R$ 2.100/mês - Barra Olimpica - Rio d",R$ 2.100,1041975492,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-72-m-por-r-2-100-mes-barra-olimpica-rio-d-1041975492,https://img.olx.com.br/thumbs256x256/50/505287413046235.jpg,1654580547,20,"Rio de Janeiro, Jacarepaguá",Apartamentos,1000,1002,{'isOnline': False},42,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '72m²'}, {'label': 'Condomínio: R$ 700'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Tijuca, 4 Quartos,  145 m2",R$ 2.680,1041975216,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-tijuca-4-quartos-145-m2-1041975216,https://img.olx.com.br/thumbs256x256/50/501279533444667.jpg,1654580440,20,"Rio de Janeiro, Tijuca",Apartamentos,1000,1002,{'isOnline': False},43,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '4 quartos'}, {'label': '145m²'}, {'label': 'Condomínio: R$ 1.476'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Recreio, 3 Quartos,  110 m2",R$ 3.040,1041974877,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-recreio-3-quartos-110-m2-1041974877,https://img.olx.com.br/thumbs256x256/50/505259655697279.jpg,1654580291,20,"Rio de Janeiro, Recreio dos Bandeirantes",Apartamentos,1000,1002,{'isOnline': False},44,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '110m²'}, {'label': 'Condomínio: R$ 850'}, {'label': '2 vagas'}]",False
"SoAlugo Sobrado Semi Mobilhado, 2 quartos de 90 m² por R$ 1.500/mês - Campo Grande - Rio d",R$ 1.500,1041974723,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/soalugo-sobrado-semi-mobilhado-2-quartos-de-90-m-por-r-1-500-mes-campo-grande-rio-d-1041974723,https://img.olx.com.br/thumbs256x256/50/507218533328570.jpg,1654580212,12,"Rio de Janeiro, Campo Grande",Casas,1000,1002,{'isOnline': False},45,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '90m²'}, {'label': 'Condomínio: R$ 0'}]",False
Av. Pepê  Apartamento 01 quarto mobiliado,R$ 3.000,1041974348,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/av-pepe-apartamento-01-quarto-mobiliado-1041974348,https://img.olx.com.br/thumbs256x256/50/506245535812671.jpg,1654580085,20,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},46,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '52m²'}, {'label': 'Condomínio: R$ 1.504'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Campo Grande, 1 Quarto,  49 m2",R$ 800,1041974231,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-campo-grande-1-quarto-49-m2-1041974231,https://img.olx.com.br/thumbs256x256/50/502229290262513.jpg,1654579979,20,"Rio de Janeiro, Campo Grande",Apartamentos,1000,1002,{'isOnline': False},47,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '49m²'}, {'label': 'Condomínio: R$ 300'}, {'label': '1 vaga'}]",False
Espetacular apartamento com excelente localização Botafogo,R$ 4.500,1041973961,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/espetacular-apartamento-com-excelente-localizacao-botafogo-1041973961,https://img.olx.com.br/thumbs256x256/50/505234656717081.jpg,1654579912,20,"Rio de Janeiro, Botafogo",Apartamentos,1000,1002,{'isOnline': False},48,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '90m²'}, {'label': 'Condomínio: R$ 1.450'}, {'label': '1 vaga'}]",False
"Apartamento com 2 dormitórios para alugar, 53 m² por R$ 1.543,00/mês - Cascata do Imbuí - ",R$ 1.543,1041973711,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-53-m-por-r-1-543-00-mes-cascata-do-imbui-1041973711,https://img.olx.com.br/thumbs256x256/50/504234774178548.jpg,1654579851,10,"Teresópolis, Cascata do Imbuí",Apartamentos,1000,1002,{'isOnline': False},49,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '53m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
Casa com 3 quartos para alugar no Engenho do Mato - Niterói/RJ,R$ 3.200,1041973574,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-3-quartos-para-alugar-no-engenho-do-mato-niteroi-rj-1041973574,https://img.olx.com.br/thumbs256x256/50/509208178108712.jpg,1654579707,13,"Niterói, Engenho do Mato",Casas,1000,1002,{'isOnline': False},0,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '256m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '2 vagas'}]",True
"Apartamento com 1 dormitório para alugar, 25 m² por R$ 620,00/mês - Várzea - Teresópolis/R",R$ 620,1041973310,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-1-dormitorio-para-alugar-25-m-por-r-620-00-mes-varzea-teresopolis-r-1041973310,https://img.olx.com.br/thumbs256x256/50/508231177328245.jpg,1654579635,11,"Teresópolis, Várzea",Apartamentos,1000,1002,{'isOnline': False},1,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '25m²'}, {'label': 'Condomínio: R$ 269'}]",True
"Apartamento com 2 dormitórios, 83 m² - venda por R$ 720.000,00 ou aluguel por R$ 3.100,00/",R$ 3.100,1041971991,0,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-83-m-venda-por-r-720-000-00-ou-aluguel-por-r-3-100-00-1041971991,https://img.olx.com.br/thumbs256x256/50/503284898359908.jpg,1654579440,20,"Niterói, Icaraí",Apartamentos,1000,1002,{'isOnline': False},2,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '83m²'}, {'label': 'Condomínio: R$ 650'}, {'label': '1 vaga'}]",True
Casa Triplex 2 quartos + terraço coberto - metrô Irajá,R$ 1.200,1041971727,0,,False,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-triplex-2-quartos-terraco-coberto-metro-iraja-1041971727,https://img.olx.com.br/thumbs256x256/50/504228174661878.jpg,1654579411,1,"Rio de Janeiro, Irajá",Apartamentos,1000,1002,{'isOnline': False},3,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '80m²'}, {'label': 'Condomínio: R$ 0'}]",True
Rio de Janeiro - Apartamento Padrão - Flamengo,R$ 2.200,1041971707,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-flamengo-1041971707,https://img.olx.com.br/thumbs256x256/50/506265291042704.jpg,1654579410,20,"Rio de Janeiro, Flamengo",Apartamentos,1000,1002,{'isOnline': False},4,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '53m²'}, {'label': 'Condomínio: R$ 950'}]",True
"Apartamento para Aluguel - Pechincha, 2 Quartos,  50 m2",R$ 1.249,1041971571,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-pechincha-2-quartos-50-m2-1041971571,https://img.olx.com.br/thumbs256x256/50/506208412327494.jpg,1654579399,20,"Rio de Janeiro, Pechincha",Apartamentos,1000,1002,{'isOnline': False},5,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 525'}]",False
Casa para aluguel com 70 metros quadrados com 1 quarto em Vargem Grande - Rio de Janeiro -,R$ 1.000,1041970581,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-para-aluguel-com-70-metros-quadrados-com-1-quarto-em-vargem-grande-rio-de-janeiro-1041970581,https://img.olx.com.br/thumbs256x256/50/509220294217257.jpg,1654579319,3,"Rio de Janeiro, Vargem Grande",Casas,1000,1002,{'isOnline': False},6,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '70m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
Rio de Janeiro - Kitchenette/Conjugados - Centro,R$ 600,1041969388,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-kitchenette-conjugados-centro-1041969388,https://img.olx.com.br/thumbs256x256/50/505266897348197.jpg,1654579137,20,"Rio de Janeiro, Centro",Apartamentos,1000,1002,{'isOnline': False},7,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '25m²'}, {'label': 'Condomínio: R$ 389'}]",False
Rio de Janeiro - Apartamento Padrão - Recreio dos Bandeirantes,R$ 3.800,1041967519,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-apartamento-padrao-recreio-dos-bandeirantes-1041967519,https://img.olx.com.br/thumbs256x256/50/502281656775221.jpg,1654578679,19,"Rio de Janeiro, Recreio dos Bandeirantes",Apartamentos,1000,1002,{'isOnline': False},8,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '110m²'}, {'label': 'Condomínio: R$ 600'}, {'label': '2 vagas'}]",False
Rio de Janeiro - Casa de Condomínio - Vargem Pequena,R$ 6.000,1041966817,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rio-de-janeiro-casa-de-condominio-vargem-pequena-1041966817,https://img.olx.com.br/thumbs256x256/50/505239057484338.jpg,1654578502,20,"Rio de Janeiro, Vargem Pequena",Casas,1000,1002,{'isOnline': False},9,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '330m²'}, {'label': 'Condomínio: R$ 710'}, {'label': '3 vagas'}]",False
Flat para aluguel no Flamengo,R$ 2.100,1041966765,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/flat-para-aluguel-no-flamengo-1041966765,https://img.olx.com.br/thumbs256x256/50/503203174975810.jpg,1654578497,8,"Rio de Janeiro, Flamengo",Apartamentos,1000,1002,{'isOnline': False},10,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '64m²'}, {'label': 'Condomínio: R$ 2.300'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Grajaú, 2 Quartos,  50 m2",R$ 1.100,1041966695,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-grajau-2-quartos-50-m2-1041966695,https://img.olx.com.br/thumbs256x256/50/501202292097108.jpg,1654578451,20,"Rio de Janeiro, Grajaú",Apartamentos,1000,1002,{'isOnline': False},11,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 450'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Jacarepaguá, 2 Quartos,  55 m2",R$ 1.400,1041966305,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-jacarepagua-2-quartos-55-m2-1041966305,https://img.olx.com.br/thumbs256x256/50/509202650277377.jpg,1654578298,20,"Rio de Janeiro, Jacarepaguá",Apartamentos,1000,1002,{'isOnline': False},12,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '55m²'}, {'label': 'Condomínio: R$ 500'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Maracanã, 1 Quarto,  38 m2",R$ 1.302,1041966221,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-maracana-1-quarto-38-m2-1041966221,https://img.olx.com.br/thumbs256x256/50/509256290335119.jpg,1654578258,20,"Rio de Janeiro, Maracanã",Apartamentos,1000,1002,{'isOnline': False},13,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '38m²'}, {'label': 'Condomínio: R$ 773'}]",False
Apartamento para aluguel 50m2 com 1 quarto - Tijuca,R$ 1.900,1041966060,0,,True,False,0,True,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-50m2-com-1-quarto-tijuca-1041966060,https://img.olx.com.br/thumbs256x256/50/506242415934468.jpg,1654578185,20,"Rio de Janeiro, Realengo",Apartamentos,1000,1002,{'isOnline': False},14,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 950'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Penha, 1 Quarto,  50 m2",R$ 1.850,1041966057,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-penha-1-quarto-50-m2-1041966057,https://img.olx.com.br/thumbs256x256/50/501237299695513.jpg,1654578184,20,"Rio de Janeiro, Penha",Apartamentos,1000,1002,{'isOnline': False},15,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '50m²'}, {'label': 'Condomínio: R$ 405'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Vila Isabel, 3 Quartos,  106 m2",R$ 2.200,1041965979,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-vila-isabel-3-quartos-106-m2-1041965979,https://img.olx.com.br/thumbs256x256/50/507286410141481.jpg,1654578145,20,"Rio de Janeiro, Vila Isabel",Apartamentos,1000,1002,{'isOnline': False},16,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '106m²'}, {'label': 'Condomínio: R$ 500'}]",False
"Apartamento para Aluguel - Jardim Oceânico, 3 Quartos,  400 m2",R$ 8.648,1041965958,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-jardim-oceanico-3-quartos-400-m2-1041965958,https://img.olx.com.br/thumbs256x256/50/509234174623596.jpg,1654578139,20,"Rio de Janeiro, Barra da Tijuca",Apartamentos,1000,1002,{'isOnline': False},17,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '400m²'}, {'label': 'Condomínio: R$ 3.064'}, {'label': '2 vagas'}]",False
"Apartamento para Aluguel - Tijuca, 1 Quarto,  60 m2",R$ 1.300,1041965827,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-tijuca-1-quarto-60-m2-1041965827,https://img.olx.com.br/thumbs256x256/50/503217291222519.jpg,1654578074,20,"Rio de Janeiro, Tijuca",Apartamentos,1000,1002,{'isOnline': False},18,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '60m²'}, {'label': 'Condomínio: R$ 558'}, {'label': '1 vaga'}]",False
"Casa para Aluguel - Freguesia , 2 Quartos,  150 m2",R$ 2.500,1041965808,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-para-aluguel-freguesia-2-quartos-150-m2-1041965808,https://img.olx.com.br/thumbs256x256/50/502247899480942.jpg,1654578066,20,"Rio de Janeiro, Freguesia (Jacarepaguá)",Casas,1000,1002,{'isOnline': False},19,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '150m²'}, {'label': 'Condomínio: R$ 110'}]",False
"Apartamento para Aluguel - Irajá, 2 Quartos,  55 m2",R$ 12.300,1041965809,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-iraja-2-quartos-55-m2-1041965809,https://img.olx.com.br/thumbs256x256/50/501298656965089.jpg,1654578066,20,"Rio de Janeiro, Penha Circular",Apartamentos,1000,1002,{'isOnline': False},20,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '55m²'}, {'label': 'Condomínio: R$ 200'}]",False
"Apartamento para Aluguel - Tijuca, 3 Quartos,  100 m2",R$ 2.473,1041965539,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-tijuca-3-quartos-100-m2-1041965539,https://img.olx.com.br/thumbs256x256/50/509229652760405.jpg,1654577980,20,"Rio de Janeiro, Tijuca",Apartamentos,1000,1002,{'isOnline': False},21,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '100m²'}, {'label': 'Condomínio: R$ 500'}]",False
"Apartamento para Aluguel - Jacarepaguá, 2 Quartos,  58 m2",R$ 650,1041965407,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-jacarepagua-2-quartos-58-m2-1041965407,https://img.olx.com.br/thumbs256x256/50/500236296232066.jpg,1654577877,20,"Rio de Janeiro, Gardênia Azul",Apartamentos,1000,1002,{'isOnline': False},22,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '58m²'}, {'label': 'Condomínio: R$ 250'}]",False
"Apartamento para Aluguel - Fonseca, 2 Quartos,  78 m2",R$ 577,1041965372,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-fonseca-2-quartos-78-m2-1041965372,https://img.olx.com.br/thumbs256x256/50/505265771742013.jpg,1654577860,20,"Niterói, Fonseca",Apartamentos,1000,1002,{'isOnline': False},23,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '2 quartos'}, {'label': '78m²'}, {'label': 'Condomínio: R$ 620'}, {'label': '1 vaga'}]",False
"Casa para Aluguel - Santa Teresa, 1 Quarto,  40 m2",R$ 1.260,1041965356,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-para-aluguel-santa-teresa-1-quarto-40-m2-1041965356,https://img.olx.com.br/thumbs256x256/50/501223175733934.jpg,1654577855,20,"Rio de Janeiro, Santa Teresa",Casas,1000,1002,{'isOnline': False},24,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '1 quarto'}, {'label': '40m²'}, {'label': 'Condomínio: R$ 0'}, {'label': '1 vaga'}]",False
"Apartamento para Aluguel - Meier, 3 Quartos,  87 m2",R$ 2.200,1041965227,0,,True,False,0,False,https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-aluguel-meier-3-quartos-87-m2-1041965227,https://img.olx.com.br/thumbs256x256/50/506239654095980.jpg,1654577836,20,"Rio de Janeiro, Méier",Apartamentos,1000,1002,{'isOnline': False},25,,,"{'enabled': False, 'title': None, 'description': None, 'reportLink': None, 'reportTitle': None, 'tags': None}",[],,"[{'label': '3 quartos'}, {'label': '87m²'}, {'label': 'Condomínio: R$ 1.000'}, {'label': '1 vaga'}]",False
